sample,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,2:1,2:2,2:3,2:4,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,1:9,1:10,1:11,1:12,1:13,1:14,5:1,5:2,5:3,5:4,5:5,5:6,3:1,3:2,3:3,3:4,3:5,4:1,4:2,4:3,7:1,7:2,8:1,8:2,8:3,8:4,6:1,6:2,6:3,6:4,6:5,target
36,0.2979452054794520,0.0566407254200846,0.7777777777777780,0.5,0.9565217391304350,0.9166666666666670,0.0825,0.0786037785307224,0.0315802680247579,0.4781678082191780,0.1828150572831420,0.1831115190454340,0.639225181598063,0.0102176932656384,0.3990203466465710,0.1417808219178080,0.0287671232876712,1.0,0.5,0.5,0.3333333333333330,0.5833333333333330,0.3333333333333330,0.9454545454545450,0.75,0.4873060648801130,0.131855309218203,0.0585009140767824,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.7272727272727270,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.3806415775586720
37,0.3116438356164380,0.0446797074014349,0.4444444444444440,0.5,0.8840579710144930,0.75,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.4696061643835620,0.1795417348608840,0.1750803120697570,0.1680350923745400,0.0102176932656384,0.1437452901281090,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.5,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.8636363636363640,0.5,0.4739069111424540,0.4574095682613770,0.1170018281535650,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1528954311901120
38,0.1815068493150690,0.0338030802309004,0.4444444444444440,0.625,0.5942028985507250,0.6666666666666670,0.40625,0.2149184975194900,0.0315802680247579,0.035958904109589,0.2122749590834700,0.2209729233593390,0.1680350923745400,0.0102176932656384,0.1814242652599850,0.1417808219178080,0.5,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.25,0.3333333333333330,0.4909090909090910,0.5,0.3511988716502120,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.8181818181818180,0.75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.164004999305652
39,0.160958904109589,0.0309518801561148,0.4444444444444440,0.75,0.5869565217391310,0.95,0.0648032885674931,0.1295180722891570,0.0315802680247579,0.1395547945205480,0.1729950900163670,0.1659017898118400,0.1680350923745400,0.0102176932656384,0.1362094951017330,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.25,0.204337899543379,0.4818181818181820,0.25,0.1734837799717910,0.1099702690174390,0.0950639853747714,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.1029023746701850
40,0.1506849315068490,0.0221552268106289,0.3333333333333330,0.5,0.6014492753623190,0.0833333333333333,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2428255183899420,0.1730653767683790,0.1877007801743920,0.1680350923745400,0.0102176932656384,0.1541070082893750,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.25,0.6666666666666670,0.3333333333333330,0.204337899543379,0.7136923989715860,0.4417808219178080,0.3335543984388590,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0654075822802388
41,0.2157534246575340,0.0343920166397906,0.5555555555555560,0.5,0.6739130434782610,0.25,0.063125,0.1139262934089300,0.0315802680247579,0.1904965753424660,0.1780687397708670,0.2271684258834330,0.1680350923745400,0.0102176932656384,0.1865109269027880,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.5909090909090910,0.5,0.310296191819464,0.1099702690174390,0.2522851919561240,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.173725871406749
42,0.3219178082191780,0.0729393068311949,0.4444444444444440,0.625,0.6304347826086960,0.15,0.0648032885674931,0.1713323883770380,0.0315802680247579,0.1639554794520550,0.220949263502455,0.2280862781092240,0.1680350923745400,0.0102176932656384,0.1872645064054260,0.1417808219178080,0.5,0.3333333333333330,0.5,0.25,0.3333333333333330,0.25,0.6666666666666670,0.5363636363636360,0.25,0.2172073342736250,0.1099702690174390,0.1901279707495430,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.1876128315511730
43,0.1679793094795430,0.0368318960480497,0.4444444444444440,0.75,0.8043478260869570,0.55,0.0648032885674931,0.1323529411764710,0.0630936227951153,0.2428255183899420,0.1374795417348610,0.1262046810463520,0.1680350923745400,0.0102176932656384,0.1036171816126600,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.25,0.3333333333333330,0.25,0.204337899543379,0.7545454545454550,0.5,0.3554301833568410,0.2800466744457410,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,1.0,0.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.15150673517567
44,0.1679793094795430,0.0369253780177148,0.4444444444444440,0.625,0.7463768115942030,0.5,0.0648032885674931,0.0496102055279943,0.3331071913161470,0.0714897260273972,0.153518821603928,0.1385956860945390,0.1680350923745400,0.0102176932656384,0.1137905048982670,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.25,0.204337899543379,0.7,0.25,0.2172073342736250,0.1691948658109690,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1324121649770870
45,0.1678082191780820,0.0310593844212297,0.4444444444444440,0.625,0.6304347826086960,0.15,0.0648032885674931,0.0317150956768249,0.3432835820895520,0.1990582191780820,0.188216039279869,0.1872418540614960,0.1680350923745400,0.0102176932656384,0.1537302185380560,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.5363636363636360,0.25,0.2115655853314530,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363640,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1473406471323430
46,0.136986301369863,0.0297179181565355,0.8888888888888890,0.5,0.9637681159420290,0.9166666666666670,0.2575,0.0807937632884479,0.0315802680247579,0.5547945205479450,0.2867430441898530,0.325378614043139,0.1680350923745400,0.0102176932656384,0.2671439336850040,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.25,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.9545454545454550,0.5,0.4062059238363890,0.2287047841306880,0.149908592321755,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.0909090909090909,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.3957783641160950
47,0.0924657534246575,0.0538549627240646,0.6666666666666670,0.5,0.9492753623188410,0.8833333333333330,0.0648032885674931,0.2393692416725730,0.0315802680247579,0.0355308219178082,0.234697217675941,0.2716842588343280,0.3055690072639230,0.0102176932656384,0.3419366993217780,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.5,0.125,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.9363636363636360,0.5,0.4724964739069110,0.1960326721120190,0.0786106032906764,0.0397719376613063,0.0067117894509761,0.4125,0.0037383524520176,0.0028057445868316,0.6363636363636360,0.75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.2843855020136090
48,0.2157534246575340,0.0457874687419663,0.7777777777777780,0.5,0.9710144927536230,0.9333333333333330,0.0648032885674931,0.0042523033309709,0.0315802680247579,0.6986301369863010,0.2710310965630110,0.3033501606241400,0.1680350923745400,0.0102176932656384,0.2490580256217030,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.375,0.3333333333333330,0.4166666666666670,0.204337899543379,0.9636363636363640,0.75,0.5825105782792670,0.1099702690174390,0.2669104204753200,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.2982919039022360
49,0.0410958904109589,0.0147514548131529,0.3333333333333330,0.5,0.3478260869565220,0.9666666666666670,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3150684931506850,0.1204582651391160,0.0922441486920605,0.3467312348668280,0.0102176932656384,0.2106254709871890,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.25,1.0,0.5,0.204337899543379,0.7136923989715860,0.4417808219178080,0.3335543984388590,0.1099702690174390,0.0853021462021988,0.1847826086956520,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.1084571587279540
50,0.1541095890410960,0.0301105424291289,0.4444444444444440,0.75,0.6811594202898550,0.2666666666666670,0.0648032885674931,0.1351878100637850,0.0315802680247579,0.0821917808219178,0.1563011456628480,0.1424965580541530,0.1680350923745400,0.0102176932656384,0.1169932177844760,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.6,0.25,0.2722143864598030,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.0,0.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1278989029301490
51,0.1679793094795430,0.0587487438360326,0.5555555555555560,0.625,0.9057971014492750,0.7833333333333330,0.0648032885674931,0.0322466335931963,0.0315802680247579,0.261986301369863,0.1299509001636660,0.1055530059660390,0.3273607748184020,0.0102176932656384,0.214016578749058,0.1417808219178080,0.5,0.6666666666666670,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.8818181818181820,0.5,0.2736248236953460,0.1099702690174390,0.1371115173674590,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1973337036522710
52,0.1061643835616440,0.0230900465072799,0.5555555555555560,0.625,0.4492753623188410,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3493150684931510,0.1335515548281510,0.1106011932078940,0.1680350923745400,0.6293706293706290,0.1586284853052000,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.7727272727272730,0.5,0.3723554301833570,0.1306884480746790,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0258064516129032,0.7272727272727270,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.1105402027496180
53,0.3047945205479450,0.0335226343219051,0.4444444444444440,0.5,0.6594202898550730,0.2166666666666670,0.0648032885674931,0.0184266477675407,0.4830393487109910,0.2428255183899420,0.1335515548281510,0.1106011932078940,0.1680350923745400,0.0102176932656384,0.0908063300678221,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.25,0.3333333333333330,0.25,0.204337899543379,0.5727272727272730,0.5,0.3638928067700990,0.1236872812135360,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363640,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1042910706846270
54,0.160958904109589,0.2288952768234830,0.8888888888888890,0.5,0.7898550724637680,0.6166666666666670,0.0648032885674931,0.3206945428773920,0.0315802680247579,0.0136986301369863,0.3014729950900160,0.3460302891234510,0.1680350923745400,0.0102176932656384,0.2840994724943480,0.6666666666666670,0.0287671232876712,0.521689497716895,0.5,0.3583047945205480,0.3333333333333330,0.25,0.3333333333333330,0.7363636363636360,0.75,0.6304654442877290,1.0,0.1316270566727610,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.9090909090909090,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.4861824746562980
55,0.1335616438356160,0.0272686905513099,0.4444444444444440,0.5,0.6014492753623190,0.0833333333333333,0.0648032885674931,0.068036853295535,0.0315802680247579,0.2428255183899420,0.0628477905073649,0.2354290959155580,0.1680350923745400,0.0102176932656384,0.193293142426526,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.5636363636363640,0.5,0.4033850493653030,0.1099702690174390,0.0914076782449725,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.0909090909090909,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1320649909734760
56,0.2705479452054800,0.0414826240388885,0.5555555555555560,0.5,0.6666666666666670,0.2333333333333330,0.17,0.08681785967399,0.0315802680247579,0.4002568493150690,0.2332242225859250,0.2503441945846720,0.1680350923745400,0.0102176932656384,0.2055388093443860,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.375,0.3333333333333330,0.4166666666666670,0.3333333333333330,0.5818181818181820,0.5,0.4062059238363890,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.8011811023622050,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.202194139702819
57,0.0102739726027397,0.006286662459978,0.7777777777777780,0.5,0.9202898550724640,0.8333333333333330,0.285,0.1149893692416730,0.0315802680247579,0.1374143835616440,0.1587561374795420,0.1489215236346950,0.3661016949152540,0.0102176932656384,0.2646948003014320,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.4166666666666670,0.204337899543379,0.9,0.5,0.3385049365303240,0.1341890315052510,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.6363636363636360,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.1910845715872800
58,0.2328767123287670,0.0483535488092734,0.6666666666666670,0.5,0.9565217391304350,0.9,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3681506849315070,0.1407528641571200,0.1206975676916020,0.4164648910411620,0.0102176932656384,0.2611152976639040,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.4166666666666670,0.204337899543379,0.9454545454545450,0.5,0.3984485190409030,0.1099702690174390,0.1279707495429620,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.6363636363636360,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.224413275933898
59,0.1541095890410960,0.0578746874196639,1.0,0.5,0.9710144927536230,0.9333333333333330,0.644375,0.0786037785307224,0.0315802680247579,0.603595890410959,0.2307692307692310,0.2505736576411200,0.735593220338983,0.0102176932656384,0.4918990203466470,0.1417808219178080,0.0287671232876712,1.0,0.5,0.375,0.3333333333333330,0.6666666666666670,0.3333333333333330,0.9636363636363640,0.75,0.4520451339915370,0.2240373395565930,0.0853021462021988,0.0670289855072463,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.8181818181818180,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0.560866546313012
60,0.1335616438356160,0.0275771810512047,0.4444444444444440,0.75,0.7246376811594200,0.3666666666666670,0.0648032885674931,0.1119773210489010,0.0315802680247579,0.0633561643835616,0.1276595744680850,0.1023405231757690,0.1680350923745400,0.0102176932656384,0.0840241145440844,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.25,0.3333333333333330,0.1666666666666670,0.204337899543379,0.6636363636363640,0.25,0.2482369534555710,0.2287047841306880,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.0,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1249826412998190
61,0.1438356164383560,0.0550234873448783,0.5555555555555560,0.5,0.9565217391304350,0.9,0.0648032885674931,0.1667257264351520,0.0315802680247579,0.0928938356164383,0.1895253682487730,0.1890775585130790,0.1680350923745400,0.0102176932656384,0.1552373775433310,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.5,0.375,0.3333333333333330,0.25,0.204337899543379,0.9636363636363640,0.5,0.4062059238363890,0.1099702690174390,0.0914076782449725,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363640,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0.1709484793778640
62,0.1335616438356160,0.0275771810512047,0.4444444444444440,0.75,0.3478260869565220,0.7666666666666670,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2268835616438360,0.0867430441898527,0.0566773749426342,0.2566585956416470,0.0102176932656384,0.1463828183873400,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.3181818181818180,0.25,0.2031029619181950,0.1099702690174390,0.0853021462021988,0.2608695652173910,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.1818181818181820,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0917928065546451
63,0.0787671232876712,0.0240342144008974,0.7777777777777780,0.5,0.9710144927536230,0.9333333333333330,0.11125,0.0042523033309709,0.0315802680247579,0.5761986301369860,0.2242225859247140,0.2377237264800370,0.1680350923745400,0.0102176932656384,0.1951770911831200,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.25,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.9636363636363640,0.5,0.3413258110014100,0.1400233372228700,0.0895795246800731,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.8181818181818180,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.2327454520205530
64,0.0993150684931506,0.0420668863492953,0.6666666666666670,0.625,0.3550724637681160,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2465753424657530,0.0942716857610474,0.1303350160624140,0.3912832929782080,0.0102176932656384,0.2592313489073100,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.375,0.3333333333333330,0.5833333333333330,0.204337899543379,0.8181818181818180,0.5,0.3385049365303240,0.014002333722287,0.0201096892138939,0.1159420289855070,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.2727272727272730,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1459519511179000
65,0.1679793094795430,0.0377433452522844,0.6666666666666670,0.5,0.9057971014492750,0.8,0.358125,0.1309355067328140,0.0315802680247579,0.1361301369863010,0.1729950900163670,0.1659017898118400,0.4731234866828090,0.0102176932656384,0.3202712886209500,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.5,0.204337899543379,0.8909090909090910,0.5,0.4548660084626230,0.6721120186697780,0.0658135283363802,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.0909090909090909,0.75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.2563532842660740
