sample,1,2,1:1,1:2,1:3,1:4,1:5,2:1,2:2,2:3,2:4,2:5,target
1187,0.2222222222222222,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0.0834606304679905
1188,0.7777777777777778,0.75,0,0,0,1,0,0,1,0,0,0,0.3153728648798778
1189,0.6666666666666666,0.8666666666666667,0,0,0,1,0,1,0,0,0,0,0.2223302319122344
1190,0.6666666666666666,0.8166666666666667,0,0,0,1,0,0,0,0,0,0,0.2139980558255798
1191,0.3333333333333333,0.4166666666666667,0,0,0,0,0,0,0,0,0,0,0.1848354395222885
1192,0.7777777777777778,0.8333333333333334,0,0,0,1,0,1,0,0,0,0,0.1931676156089432
1193,0.4444444444444444,0.7333333333333333,0,0,0,1,0,1,0,0,0,0,0.1251215109012637
1194,0.5555555555555556,0.8166666666666667,0,0,0,1,0,1,0,0,0,0,0.1806693514789612
1195,0.5555555555555556,0.3166666666666666,0,0,0,0,0,1,0,0,0,0,0.1709484793778642
1196,0.5555555555555556,0.9166666666666666,0,0,0,1,0,1,0,0,0,0,0.195945007637828
1197,0.6666666666666666,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.2559505624218858
1198,0.6666666666666666,0.0,0,1,0,0,0,0,0,1,0,0,0.15150673517567
1199,0.6666666666666666,0.85,0,0,0,1,0,1,0,0,0,0,0.1987223996667129
1200,0.3333333333333333,0.4833333333333333,0,0,0,0,0,0,0,0,0,1,0.1570615192334398
1201,0.3333333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0.1126926815720038
1202,0.6666666666666666,0.8,0,0,0,1,0,1,0,0,0,0,0.2263574503541174
1203,0.4444444444444444,0.7833333333333333,0,1,0,0,0,0,1,0,0,0,0.1140119427857242
1204,0.6666666666666666,0.85,0,0,0,1,0,0,0,0,0,0,0.2473267601721983
1205,0.4444444444444444,0.4166666666666667,0,0,0,0,0,1,0,0,0,0,0.1646993473128732
1206,0.6666666666666666,0.6833333333333333,0,0,0,0,0,0,0,0,0,0,0.3291209554228579
1207,0.3333333333333333,0.2666666666666666,0,0,0,0,0,1,0,0,0,0,0.1001249826412998
1208,0.5555555555555556,0.8833333333333333,0,0,0,1,0,1,0,0,0,0,0.2292737119844466
1209,0.4444444444444444,0.5,0,0,0,0,0,1,0,0,0,0,0.1459519511179003
1210,0.7777777777777778,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.3542563532842661
1211,0.5555555555555556,0.7,0,0,0,1,0,0,0,0,0,0,0.2139980558255798
1212,0.7777777777777778,0.9166666666666666,0,0,0,0,1,1,0,0,0,0,0.1792806554645188
1213,0.3333333333333333,0.0,0,0,0,0,0,1,0,0,0,0,0.1084571587279544
1214,0.3333333333333333,0.85,0,0,0,0,0,1,0,0,0,0,0.1528954311901124
1215,0.4444444444444444,0.2,0,0,0,0,0,1,0,0,0,0,0.1383141230384668
1216,0.4444444444444444,0.2666666666666666,0,0,0,0,0,1,0,0,0,0,0.1251215109012637
1217,0.5555555555555556,0.4666666666666667,0,0,1,0,0,1,0,0,0,0,0.107068462713512
1218,0.7777777777777778,0.9833333333333332,0,0,0,1,0,1,0,0,0,0,0.270179141785863
1219,0.3333333333333333,0.0,0,0,1,0,0,1,0,0,0,0,0.0633245382585752
1220,0.5555555555555556,0.35,0,0,0,0,0,1,0,0,0,0,0.078600194417442
1221,0.4444444444444444,0.2333333333333333,0,0,0,0,0,1,0,0,0,0,0.1112345507568393
1222,0.4444444444444444,0.3,0,0,0,0,0,0,0,0,0,0,0.1376197750312456
1223,0.5555555555555556,0.0,0,0,0,0,0,0,0,1,0,0,0.1501180391612276
1224,0.4444444444444444,0.0166666666666666,0,0,0,0,0,1,0,0,0,0,0.1430356894875711
1225,0.6666666666666666,0.9166666666666666,0,0,0,1,0,0,0,1,0,0,0.2070545757533675
1226,0.5555555555555556,0.1333333333333333,0,0,0,0,0,1,0,0,0,0,0.1528954311901124
1227,0.5555555555555556,0.95,0,0,0,1,0,0,0,1,0,0,0.2487154561866407
1228,0.4444444444444444,0.9666666666666668,0,0,0,0,0,1,0,0,0,0,0.1556728232189973
1229,0.8888888888888888,0.9666666666666668,0,0,0,1,0,0,0,1,0,0,0.4615942230245799
1230,0.4444444444444444,0.1666666666666666,0,0,0,0,0,1,0,0,0,0,0.1278989029301485
1231,0.4444444444444444,0.45,0,0,0,0,0,0,0,0,0,0,0.2153867518400222
1232,0.4444444444444444,0.2,0,0,0,0,0,1,0,0,0,0,0.135536731009582
1233,0.3333333333333333,0.2,0,0,1,0,0,1,0,0,0,0,0.0929037633661991
1234,0.4444444444444444,0.15,0,0,0,0,0,1,0,0,0,0,0.1487293431467851
1235,0.4444444444444444,0.0,0,0,0,1,0,1,0,0,0,0,0.1320649909734759
1236,0.4444444444444444,0.0,0,1,0,0,0,1,0,0,0,0,0.1444063324538258
1237,0.6666666666666666,0.8833333333333333,0,0,0,1,0,1,0,0,0,0,0.1952506596306068
1238,0.6666666666666666,0.9166666666666666,0,0,0,1,0,0,0,1,0,0,0.2223302319122344
1239,0.5555555555555556,0.9166666666666666,0,0,0,1,0,1,0,0,0,0,0.1494236911540064
1240,0.7777777777777778,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.3207887793362033
1241,0.6666666666666666,0.8833333333333333,0,0,0,1,0,1,0,0,0,0,0.2638522427440633
1242,0.6666666666666666,0.95,0,0,0,1,0,1,0,0,0,0,0.2963866129704208
1243,0.6666666666666666,0.4,0,0,0,0,0,0,0,0,0,0,0.1876128315511734
1244,1.0,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.5972781558116929
1245,0.7777777777777778,0.0,0,0,0,1,0,0,0,1,0,0,0.2709345924177198
1246,0.5555555555555556,0.8833333333333333,0,0,0,0,0,0,0,0,0,0,0.1987223996667129
1247,0.6666666666666666,0.9333333333333332,0,0,0,1,0,1,0,0,0,0,0.2105263157894736
1248,0.5555555555555556,0.4333333333333333,0,0,0,0,0,1,0,0,0,0,0.1874739619497292
1249,0.5555555555555556,0.0,0,1,0,0,0,0,0,1,0,0,0.1313706429662547
1250,0.4444444444444444,0.0,0,0,0,0,0,1,0,0,0,0,0.116789334814609
1251,0.6666666666666666,0.3,0,0,0,0,0,0,0,0,0,0,0.2903763366199139
1252,0.6666666666666666,0.8833333333333333,0,0,0,1,0,0,0,1,0,0,0.1900430495764477
1253,0.4444444444444444,0.3,0,0,0,0,0,1,0,0,0,0,0.1320649909734759
1254,0.6666666666666666,0.8833333333333333,0,0,0,0,0,0,0,1,0,0,0.3598111373420358
1255,0.6666666666666666,0.9,0,0,0,1,0,0,0,1,0,0,0.1812248298847382
1256,0.5555555555555556,0.0,0,1,0,0,0,0,0,1,0,0,0.1285932509373698
1257,0.7777777777777778,0.7333333333333333,0,0,0,1,0,0,0,0,0,0,0.3702263574503541
1258,0.4444444444444444,0.0,0,0,0,1,0,1,0,0,0,0,0.0902652409387585
1259,0.6666666666666666,0.9166666666666666,0,0,0,1,0,1,0,0,0,0,0.2153867518400222
1260,0.5555555555555556,0.3166666666666666,0,0,0,0,0,1,0,0,0,0,0.1612276072767671
1261,0.5555555555555556,0.8166666666666667,0,0,0,1,0,0,0,0,0,0,0.2028884877100402
1262,0.4444444444444444,0.1,0,0,0,0,0,1,0,0,0,0,0.1305374253575892
1263,0.3333333333333333,0.65,0,0,0,0,0,0,0,0,0,0,0.1758089154284127
1264,0.5555555555555556,0.0,0,0,0,1,0,0,0,1,0,0,0.202194139702819
1265,0.5555555555555556,0.8166666666666667,0,0,0,1,0,1,0,0,0,0,0.2028884877100402
1266,0.6666666666666666,0.8166666666666667,0,0,0,1,0,1,0,0,0,0,0.2069157061519233
1267,0.6666666666666666,0.0,0,0,0,0,0,0,0,1,0,0,0.1209554228579364
1268,0.8888888888888888,0.9833333333333332,0,0,0,1,0,0,0,1,0,0,0.4771559505624219
1269,0.7777777777777778,0.7833333333333333,0,0,0,0,0,0,0,1,0,0,0.480627690598528
1270,0.4444444444444444,0.1333333333333333,0,0,0,0,0,1,0,0,0,0,0.15150673517567
1271,0.6666666666666666,0.4833333333333333,0,0,0,1,0,0,0,0,0,0,0.3125954728509929
1272,0.5555555555555556,0.3,0,0,0,0,0,0,0,1,0,0,0.2094847937786418
1273,0.4444444444444444,0.25,0,0,0,0,0,1,0,0,0,0,0.1417858630745729
1274,0.5555555555555556,0.9333333333333332,0,0,0,0,0,0,0,1,0,0,0.1973337036522705
1275,0.4444444444444444,0.8833333333333333,0,0,0,1,0,0,0,1,0,0,0.1445632551034578
1276,0.4444444444444444,0.0,0,0,0,0,0,1,0,0,0,0,0.1417858630745729
1277,0.5555555555555556,0.3666666666666666,0,0,0,0,0,0,0,0,0,0,0.1765032634356339
1278,0.5555555555555556,0.4333333333333333,0,0,0,0,0,0,0,1,0,0,0.2263574503541174
1279,0.7777777777777778,0.8666666666666667,0,0,0,1,0,0,0,1,0,0,0.2806554645188168
1280,0.3333333333333333,0.0,0,0,0,0,0,1,0,0,0,0,0.0465213164838216
1281,0.6666666666666666,0.8666666666666667,0,0,0,1,0,1,0,0,0,0,0.2667685043743924
1282,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0.2014997916955978
1283,0.4444444444444444,0.9666666666666668,0,0,0,0,0,1,0,0,0,0,0.1605332592695459
1284,0.5555555555555556,0.35,0,0,0,0,0,1,0,0,0,0,0.1445632551034578
1285,0.5555555555555556,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0.186224135536731
1286,0.5555555555555556,0.0,0,0,0,0,0,0,0,1,0,0,0.135536731009582
1287,0.5555555555555556,0.2166666666666666,0,0,0,0,0,0,0,1,0,0,0.1501180391612276
1288,0.4444444444444444,0.2333333333333333,0,0,0,0,0,1,0,0,0,0,0.2153867518400222
1289,0.7777777777777778,0.8333333333333334,0,0,0,1,0,0,0,0,1,0,0.3375920011109568
1290,0.7777777777777778,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.3417580891542841
1291,0.4444444444444444,0.2333333333333333,0,0,0,1,0,0,0,1,0,0,0.202194139702819
1292,0.4444444444444444,0.3666666666666666,0,0,0,0,0,1,0,0,0,0,0.1174836828218303
1293,0.4444444444444444,0.25,1,0,0,0,0,1,0,0,0,0,0.100819330648521
1294,0.6666666666666666,0.4333333333333333,0,0,0,1,0,0,0,0,0,0,0.1777530898486321
1295,0.4444444444444444,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0.1112345507568393
1296,0.4444444444444444,0.3,0,0,0,0,0,1,0,0,0,0,0.1438689070962366
1297,0.4444444444444444,0.2166666666666666,0,0,0,0,0,1,0,0,0,0,0.1667823913345368
1298,0.5555555555555556,0.9333333333333332,0,0,0,1,0,1,0,0,0,0,0.1459519511179003
1299,1.0,0.9666666666666668,0,0,0,1,0,0,0,1,0,0,0.173725871406749
1300,0.4444444444444444,0.7333333333333333,0,0,0,0,0,1,0,0,0,0,0.1653936953200944
1301,0.6666666666666666,0.8166666666666667,0,0,0,1,0,0,0,0,0,0,0.2639911123455076
1302,0.5555555555555556,0.0,0,0,0,0,0,0,0,1,0,0,0.1980280516594917
1303,0.7777777777777778,0.7333333333333333,0,0,0,1,0,0,0,0,0,0,0.3542563532842661
1304,0.6666666666666666,0.9166666666666666,0,0,0,1,0,1,0,0,0,0,0.2737119844466046
1305,0.6666666666666666,0.9,0,0,0,1,0,1,0,0,0,0,0.1320649909734759
1306,0.8888888888888888,0.95,0,0,0,1,0,0,0,0,1,0,0.4028607137897514
1307,0.6666666666666666,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.2327454520205527
1308,0.4444444444444444,0.75,0,0,0,1,0,1,0,0,0,0,0.1431745590890154
1309,0.4444444444444444,0.9166666666666666,0,0,0,0,0,1,0,0,0,0,0.1556728232189973
1310,0.5555555555555556,0.6833333333333333,0,0,0,0,0,1,0,0,0,0,0.2003888348840438
1311,0.6666666666666666,0.8666666666666667,0,0,0,1,0,0,0,0,0,0,0.4167476739341758
1312,0.6666666666666666,0.95,0,0,0,1,0,1,0,0,0,0,0.2334398000277739
1313,0.7777777777777778,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0.3709207054575753
1314,0.8888888888888888,0.8166666666666667,0,0,0,1,0,0,0,0,0,0,0.4142035828357173
1315,0.3333333333333333,0.0666666666666666,0,0,0,0,0,0,0,0,0,0,0.116789334814609
1316,0.5555555555555556,0.3166666666666666,0,0,0,0,0,0,0,1,0,0,0.2388557144840994
1317,0.7777777777777778,0.9666666666666668,0,0,0,1,0,0,0,1,0,0,0.3618844604915984
1318,0.6666666666666666,0.95,0,0,0,1,0,0,0,1,0,0,0.2416331065129843
1319,0.7777777777777778,0.8666666666666667,0,0,0,1,0,0,0,0,0,0,0.3334259130676295
1320,0.3333333333333333,0.0666666666666666,0,0,0,1,0,1,0,0,0,0,0.1056797666990695
1321,0.5555555555555556,0.1166666666666666,0,0,0,0,0,0,0,1,0,0,0.1688654353562005
1322,0.2222222222222222,0.0,0,0,0,0,0,1,0,0,0,0,0.0522149701430356
1323,0.6666666666666666,0.7,0,0,0,1,0,0,0,0,0,0,0.2153867518400222
1324,0.3333333333333333,0.0,0,0,0,0,0,1,0,0,0,0,0.06610193028746
1325,0.7777777777777778,0.95,0,0,0,1,0,0,0,1,0,0,0.1556728232189973
1326,0.3333333333333333,0.0,0,1,0,0,0,1,0,0,0,0,0.027912789890293
1327,0.2222222222222222,0.9333333333333332,0,1,0,0,0,1,0,0,0,0,0.0612414942369115
1328,0.4444444444444444,0.9666666666666668,0,0,0,0,0,0,0,0,1,0,0.1327593389806971
1329,0.5555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0.3070406887932231
1330,0.6666666666666666,0.8,0,0,0,1,0,0,0,0,0,0,0.1966393556450493
1331,0.7777777777777778,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.2667685043743924
1332,0.4444444444444444,0.4333333333333333,0,0,0,0,0,1,0,0,0,0,0.135536731009582
1333,0.3333333333333333,0.1333333333333333,0,0,0,0,0,0,0,1,0,0,0.0904041105402027
1334,0.4444444444444444,0.75,0,0,0,0,0,1,0,0,0,0,0.1258158589084849
1335,0.4444444444444444,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0.1251215109012637
1336,0.5555555555555556,0.45,0,0,0,0,0,0,0,0,0,0,0.1846965699208443
1337,0.4444444444444444,0.3833333333333333,0,0,0,0,0,1,0,0,0,0,0.1390084710456881
1338,0.3333333333333333,0.0,0,0,0,0,0,1,0,0,0,0,0.0244410498541869
1339,0.6666666666666666,0.8666666666666667,0,0,0,1,0,1,0,0,0,0,0.2292737119844466
1340,0.4444444444444444,0.3666666666666666,0,0,0,0,0,1,0,0,0,0,0.1299819469518122
1341,0.3333333333333333,0.35,0,0,0,0,0,1,0,0,0,0,0.1223441188723788
1342,0.5555555555555556,0.9,0,0,0,1,0,1,0,0,0,0,0.1667823913345368
1343,0.7777777777777778,0.8666666666666667,0,0,0,1,0,0,0,1,0,0,0.2688515483960561
1344,0.5555555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0.1973337036522705
1345,0.6666666666666666,0.9333333333333332,0,0,0,1,0,0,0,0,0,0,0.1679419525065963
1346,0.3333333333333333,0.0,0,0,0,1,0,1,0,0,0,0,0.1022080266629634
1347,0.6666666666666666,0.8833333333333333,0,0,0,0,0,0,0,1,0,0,0.316067212887099
1348,0.7777777777777778,0.95,0,0,0,1,0,0,0,1,0,0,0.3451784474378558
1349,0.6666666666666666,0.8,0,0,0,1,0,0,1,0,0,0,0.2501041522010832
1350,0.7777777777777778,0.6166666666666667,0,1,0,0,0,1,0,0,0,0,0.1209554228579364
1351,0.4444444444444444,0.3166666666666666,0,0,0,0,0,1,0,0,0,0,0.2292737119844466
1352,0.5555555555555556,0.2,0,0,0,0,0,0,0,1,0,0,0.1890015275656159
1353,0.5555555555555556,0.8333333333333334,0,1,0,0,0,1,0,0,0,0,0.1388696014442438
1354,0.7777777777777778,0.7666666666666667,0,0,0,1,0,0,0,0,1,0,0.5208998750173587
1355,0.6666666666666666,0.8333333333333334,0,0,0,1,0,0,0,0,0,0,0.2778780724899319
1356,0.6666666666666666,0.7,0,0,0,0,0,0,0,0,0,0,0.1876128315511734
1357,0.4444444444444444,0.2666666666666666,0,0,0,0,0,1,0,0,0,0,0.1042910706846271
1358,0.4444444444444444,0.9666666666666668,0,0,0,0,0,0,1,0,0,0,0.1597000416608804
1359,0.5555555555555556,0.8333333333333334,0,0,0,1,0,1,0,0,0,0,0.1980280516594917
1360,0.8888888888888888,0.9166666666666666,0,0,0,1,0,0,0,1,0,0,0.388973753645327
1361,0.4444444444444444,0.8,0,1,0,0,0,1,0,0,0,0,0.2139980558255798
1362,0.6666666666666666,0.9166666666666666,0,0,0,1,0,0,0,1,0,0,0.3125954728509929
1363,0.3333333333333333,0.95,0,1,0,0,0,0,0,1,0,0,0.0972087210109707
1364,0.5555555555555556,0.95,0,0,0,1,0,0,0,1,0,0,0.1694653520344396
1365,0.6666666666666666,0.9166666666666666,0,0,0,1,0,1,0,0,0,0,0.1517178169698653
1366,0.6666666666666666,0.8333333333333334,0,0,0,1,0,1,0,0,0,0,0.2514928482155256
1367,0.6666666666666666,0.8166666666666667,0,0,0,1,0,1,0,0,0,0,0.2195528398833495
1368,0.4444444444444444,0.45,0,0,0,1,0,0,0,0,0,0,0.1278989029301485
1369,0.5555555555555556,0.9,0,0,0,1,0,1,0,0,0,0,0.15150673517567
1370,0.7777777777777778,0.8833333333333333,0,0,0,1,0,0,0,0,0,0,0.2737119844466046
1371,0.3333333333333333,0.0,0,0,0,1,0,1,0,0,0,0,0.0973475906124149
1372,0.5555555555555556,0.7666666666666667,0,0,0,0,0,0,0,0,0,0,0.1813636994861824
1373,0.6666666666666666,0.8,0,0,0,1,0,0,0,0,0,0,0.3324538258575198
1374,1.0,0.8666666666666667,0,0,0,1,0,0,0,1,0,0,0.5993611998333565
1375,0.6666666666666666,0.9166666666666666,0,0,0,1,0,0,0,1,0,0,0.2987085127065685
1376,0.7777777777777778,0.95,0,0,0,1,0,0,0,1,0,0,0.2834328565477017
1377,0.5555555555555556,0.0,0,1,0,0,0,1,0,0,0,0,0.0779058464102208
1378,0.4444444444444444,0.1666666666666666,0,0,0,0,0,1,0,0,0,0,0.1140119427857242
1379,0.5555555555555556,0.3833333333333333,0,0,0,0,0,1,0,0,0,0,0.0667962782946813
1380,0.4444444444444444,0.95,0,0,0,1,0,1,0,0,0,0,0.1841410915150673
1381,0.2222222222222222,0.0,0,1,0,0,0,1,0,0,0,0,0.0327732259408415
1382,0.5555555555555556,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0.281349812526038
1383,0.6666666666666666,0.0,0,1,0,0,0,1,0,0,0,0,0.1695597833634217
1384,0.4444444444444444,0.95,0,1,0,0,0,1,0,0,0,0,0.107068462713512
1385,0.5555555555555556,0.0,0,1,0,0,0,1,0,0,0,0,0.0973475906124149
1386,0.3333333333333333,0.95,0,1,0,0,0,1,0,0,0,0,0.1258158589084849
1387,0.6666666666666666,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0.2987085127065685
1388,0.5555555555555556,0.0,0,1,0,0,0,0,0,1,0,0,0.1403971670601305
1389,0.8888888888888888,0.95,0,0,0,1,0,0,0,1,0,0,0.4757672545479794
1390,0.5555555555555556,0.0,0,1,0,0,0,0,0,1,0,0,0.1334536869879183
1391,0.6666666666666666,0.8333333333333334,0,0,0,1,0,1,0,0,0,0,0.2778780724899319
1392,0.4444444444444444,0.2833333333333333,0,0,0,0,0,1,0,0,0,0,0.1237328148868212
1393,0.4444444444444444,0.2833333333333333,0,0,0,0,0,0,0,0,0,1,0.1223441188723788
1394,0.5555555555555556,0.8333333333333334,0,1,0,0,0,0,0,0,0,0,0.1778919594500763
1395,0.6666666666666666,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.2939563949451465
1396,0.7777777777777778,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.3420538814053603
1397,0.4444444444444444,0.0,0,0,0,0,0,0,0,0,0,0,0.173725871406749
1398,0.4444444444444444,0.9,0,1,0,0,0,1,0,0,0,0,0.1424802110817942
1399,0.4444444444444444,0.5333333333333333,0,0,0,0,0,1,0,0,0,0,0.1431745590890154
1400,0.5555555555555556,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0.142410776281072
1401,0.5555555555555556,0.0,0,1,0,0,0,0,0,1,0,0,0.1181780308290515
1402,0.5555555555555556,0.9,0,0,0,1,0,0,0,0,0,0,0.2195528398833495
1403,0.6666666666666666,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.2207735036800444
1404,0.7777777777777778,0.95,0,0,0,1,0,1,0,0,0,0,0.3444271628940425
1405,0.2222222222222222,0.0,0,0,0,1,0,1,0,0,0,0,0.0973475906124149
1406,0.7777777777777778,0.9166666666666666,0,0,0,1,0,0,0,1,0,0,0.3334259130676295
1407,0.4444444444444444,0.95,0,0,0,0,0,1,0,0,0,0,0.1362310790168032
1408,0.4444444444444444,0.5833333333333334,0,0,0,0,0,1,0,0,0,0,0.107068462713512
1409,0.3333333333333333,0.0,0,0,0,0,0,1,0,0,0,0,0.1258158589084849
1410,0.6666666666666666,0.6833333333333333,0,0,0,0,0,0,0,0,0,0,0.2501041522010832
1411,0.6666666666666666,0.85,0,0,0,1,0,1,0,0,0,0,0.2709345924177198
1412,0.5555555555555556,0.9166666666666666,0,0,0,0,0,1,0,0,0,0,0.1459519511179003
1413,0.3333333333333333,0.0,0,0,1,0,0,1,0,0,0,0,0.0765171503957783
1414,0.7777777777777778,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.3084293848076656
1415,0.5555555555555556,0.8333333333333334,0,1,0,0,0,0,0,1,0,0,0.2389945840855436
1416,0.6666666666666666,0.95,0,0,0,1,0,0,0,0,0,0,0.1958061380363838
1417,0.3333333333333333,0.0,0,0,0,1,0,1,0,0,0,0,0.1216497708651576
1418,0.7777777777777778,0.8,0,0,0,1,0,0,0,0,0,0,0.423691154006388
1419,0.4444444444444444,0.2166666666666666,0,0,0,0,0,1,0,0,0,0,0.1237328148868212
1420,0.5555555555555556,0.3166666666666666,0,0,0,0,0,0,0,0,0,0,0.2612137203166227
1421,0.5555555555555556,0.3,0,0,0,0,0,0,0,0,0,0,0.2013609220941536
1422,0.5555555555555556,0.45,0,0,0,0,0,0,1,0,0,0,0.1285932509373698
1423,0.5555555555555556,0.8833333333333333,0,0,0,1,0,1,0,0,0,0,0.1410915150673517
1424,0.5555555555555556,0.2666666666666666,0,0,0,0,0,0,0,1,0,0,0.3333842521871962
1425,0.4444444444444444,0.55,0,0,0,0,0,0,0,0,0,0,0.15150673517567
1426,0.5555555555555556,0.15,0,0,0,0,0,1,0,0,0,0,0.1487293431467851
1427,0.6666666666666666,0.7333333333333333,0,0,0,1,0,0,0,0,0,0,0.3278711290098597
1428,0.4444444444444444,0.0,0,0,0,0,0,0,0,0,0,0,0.1459519511179003
1429,0.4444444444444444,0.7,0,0,0,0,0,0,0,1,0,0,0.116789334814609
1430,0.5555555555555556,0.5166666666666667,0,0,0,0,0,0,0,0,0,0,0.2055270101374809
1431,0.4444444444444444,0.9166666666666666,0,0,0,1,0,0,0,1,0,0,0.218358561310929
1432,0.5555555555555556,0.4333333333333333,0,0,0,0,0,1,0,0,0,0,0.1511595611720594
1433,0.3333333333333333,0.95,0,1,0,0,0,1,0,0,0,0,0.0411054020274961
1434,0.5555555555555556,0.8333333333333334,0,0,0,1,0,0,0,0,0,0,0.2105263157894736
1435,0.4444444444444444,0.45,0,0,0,0,0,0,0,1,0,0,0.173725871406749
1436,0.5555555555555556,0.9166666666666666,0,0,0,0,0,0,0,1,0,0,0.1931676156089432
1437,0.3333333333333333,0.35,0,0,0,1,0,1,0,0,0,0,0.1188723788362727
1438,0.7777777777777778,0.9666666666666668,0,0,0,1,0,0,0,1,0,0,0.4995375642271906
1439,0.5555555555555556,0.7666666666666667,0,0,0,0,0,1,0,0,0,0,0.1594223024579919
1440,0.6666666666666666,0.4833333333333333,0,0,0,0,0,0,0,0,0,0,0.2251076239411193
1441,0.5555555555555556,0.7333333333333333,0,1,0,0,0,0,0,1,0,0,0.2167754478544646
1442,0.5555555555555556,0.9,0,0,0,1,0,0,0,0,0,0,0.1588668240522149
1443,1.0,0.9666666666666668,0,0,0,1,0,0,0,0,1,0,0.3820302735731148
1444,0.5555555555555556,0.0,0,1,0,0,0,0,0,1,0,0,0.1195667268434939
1445,0.6666666666666666,0.9,0,0,0,1,0,1,0,0,0,0,0.2009443132898208
1446,0.5555555555555556,0.2666666666666666,0,0,0,0,0,1,0,0,0,0,0.1306762949590334
1447,0.4444444444444444,0.2,0,0,0,0,0,1,0,0,0,0,0.1708096097764199
1448,0.7777777777777778,0.7666666666666667,0,0,0,1,0,0,0,0,0,0,0.2848215525621441
1449,0.3333333333333333,0.8333333333333334,0,0,0,0,0,1,0,0,0,0,0.107068462713512
1450,0.4444444444444444,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0.0792945424246632
1451,0.4444444444444444,0.4,0,0,0,0,0,1,0,0,0,0,0.1403971670601305
1452,0.7777777777777778,0.9833333333333332,0,0,0,1,0,0,0,1,0,0,0.3502152478822385
1453,0.4444444444444444,0.9166666666666666,0,0,0,1,0,1,0,0,0,0,0.1528954311901124
1454,0.4444444444444444,0.9333333333333332,0,0,0,1,0,1,0,0,0,0,0.0688793223163449
1455,0.6666666666666666,0.9166666666666666,0,0,0,1,0,1,0,0,0,0,0.20844327176781
1456,0.5555555555555556,0.8333333333333334,0,0,0,1,0,0,0,0,0,0,0.1945563116233856
1457,0.5555555555555556,0.6333333333333333,0,0,0,0,0,0,0,0,0,0,0.243160672128871
1458,0.6666666666666666,0.9333333333333332,1,0,0,0,0,0,0,1,0,0,0.3216219969448687
1459,0.4444444444444444,0.7666666666666667,0,0,0,0,0,1,0,0,0,0,0.1489029301485904
1460,0.4444444444444444,0.25,0,0,0,0,0,1,0,0,0,0,0.1563671712262185
