sample,3,6,18,12:1,12:2,12:3,12:4,12:5,11:1,11:2,11:3,11:4,11:5,20:1,20:2,20:3,20:4
1016,0.7777777777777778,0.85,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1017,0.6666666666666666,0.7666666666666667,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1018,0.7777777777777778,0.5666666666666667,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1019,0.6666666666666666,0.7,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1020,0.6666666666666666,0.9166666666666666,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1021,0.3333333333333333,0.9166666666666666,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1022,0.6666666666666666,0.9333333333333332,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1023,0.4444444444444444,0.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1024,0.6666666666666666,0.9333333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1025,0.7777777777777778,0.4333333333333333,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1026,0.4444444444444444,0.3666666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1027,0.4444444444444444,0.1666666666666666,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1028,0.7777777777777778,0.9666666666666668,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1029,0.4444444444444444,0.0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1030,0.5555555555555556,0.3666666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1031,0.4444444444444444,0.75,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1032,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1033,0.7777777777777778,0.7166666666666667,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1034,0.6666666666666666,0.8666666666666667,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1035,0.4444444444444444,0.0,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1036,0.3333333333333333,0.1166666666666666,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1037,0.8888888888888888,0.9666666666666668,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1038,0.7777777777777778,0.8666666666666667,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1039,0.3333333333333333,0.9666666666666668,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1041,0.4444444444444444,0.8333333333333334,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1042,0.5555555555555556,0.8333333333333334,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1043,0.5555555555555556,0.9166666666666666,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1044,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1045,0.7777777777777778,0.5166666666666667,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1046,0.2222222222222222,0.0833333333333333,0.6666666666666666,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1047,0.8888888888888888,0.9333333333333332,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1048,0.4444444444444444,0.75,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1049,0.4444444444444444,0.9333333333333332,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1050,0.3333333333333333,0.9333333333333332,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1051,0.6666666666666666,0.95,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1052,0.6666666666666666,0.95,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1053,0.5555555555555556,0.4666666666666667,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,0.4444444444444444,0.8666666666666667,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1055,0.7777777777777778,0.8666666666666667,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1056,0.5555555555555556,0.4333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,0.6666666666666666,0.9166666666666666,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1058,0.6666666666666666,0.7333333333333333,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1059,0.8888888888888888,0.9666666666666668,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1060,0.5555555555555556,0.0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1061,0.7777777777777778,0.85,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1062,0.2222222222222222,0.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1063,0.4444444444444444,0.0,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1064,0.5555555555555556,0.5,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1065,0.4444444444444444,0.2666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1066,0.6666666666666666,0.7833333333333333,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1067,0.5555555555555556,0.7333333333333333,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1068,0.5555555555555556,0.2333333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1069,0.5555555555555556,0.3833333333333333,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1070,0.4444444444444444,0.8833333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1071,0.4444444444444444,0.1,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1072,0.5555555555555556,0.3,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1073,0.4444444444444444,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1074,0.5555555555555556,0.45,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1075,0.6666666666666666,0.9333333333333332,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1076,0.6666666666666666,0.5666666666666667,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1077,0.4444444444444444,0.65,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1078,0.4444444444444444,0.3166666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1079,0.5555555555555556,0.9,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1080,0.4444444444444444,0.7333333333333333,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1081,0.5555555555555556,0.9,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1082,0.4444444444444444,0.2166666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1083,0.6666666666666666,0.8666666666666667,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1084,0.5555555555555556,0.2333333333333333,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1085,0.5555555555555556,0.7666666666666667,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1086,0.5555555555555556,0.7,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1087,0.3333333333333333,0.3833333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1088,0.7777777777777778,0.9333333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1089,0.6666666666666666,0.9,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1090,0.7777777777777778,0.9166666666666666,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1091,0.2222222222222222,0.0,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1092,0.6666666666666666,0.8333333333333334,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1093,0.5555555555555556,0.0,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1094,0.4444444444444444,0.8,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1095,0.4444444444444444,0.8333333333333334,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1096,0.5555555555555556,0.9333333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1097,0.5555555555555556,0.9333333333333332,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1098,0.7777777777777778,0.6,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1099,0.3333333333333333,0.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1100,0.6666666666666666,0.4666666666666667,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,0.1111111111111111,0.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1102,0.4444444444444444,0.35,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1103,0.4444444444444444,0.8666666666666667,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1104,0.5555555555555556,0.15,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1105,0.4444444444444444,0.3333333333333333,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1106,0.7777777777777778,0.75,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1107,0.6666666666666666,0.6833333333333333,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1108,0.6666666666666666,0.9333333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1109,0.5555555555555556,0.8333333333333334,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1110,0.7777777777777778,0.9166666666666666,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1111,0.5555555555555556,0.7666666666666667,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1112,0.6666666666666666,0.4333333333333333,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1113,0.4444444444444444,0.1166666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1114,0.4444444444444444,0.9333333333333332,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1115,0.4444444444444444,0.8333333333333334,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1116,0.7777777777777778,0.95,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1117,0.7777777777777778,0.8666666666666667,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1118,0.4444444444444444,0.8833333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1119,0.4444444444444444,0.6166666666666667,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1120,0.4444444444444444,0.15,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1121,0.5555555555555556,0.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1122,0.6666666666666666,0.9333333333333332,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1123,0.3333333333333333,0.1,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1124,0.4444444444444444,0.9666666666666668,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1125,0.6666666666666666,0.7,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1126,0.3333333333333333,0.0833333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,0.6666666666666666,0.95,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1128,0.6666666666666666,0.9,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1129,0.6666666666666666,0.9166666666666666,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1130,0.4444444444444444,0.5,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1131,0.3333333333333333,0.0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1132,0.4444444444444444,0.7,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1133,0.5555555555555556,0.0,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1134,0.7777777777777778,0.75,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1135,0.5555555555555556,0.7833333333333333,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1136,0.5555555555555556,0.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1137,0.5555555555555556,0.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1138,0.4444444444444444,0.7666666666666667,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1139,0.5555555555555556,0.45,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1140,0.4444444444444444,0.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1141,0.4444444444444444,0.0166666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1142,0.4444444444444444,0.4333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1143,0.7777777777777778,0.95,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1144,0.4444444444444444,0.15,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1145,0.3333333333333333,0.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1146,0.4444444444444444,0.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1147,0.5555555555555556,0.5833333333333334,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,0.6666666666666666,0.0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1149,0.6666666666666666,0.0,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1150,0.6666666666666666,0.6333333333333333,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1151,0.5555555555555556,0.0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1152,0.4444444444444444,0.15,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1153,0.5555555555555556,0.9,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1154,0.5555555555555556,0.95,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1155,0.6666666666666666,0.6333333333333333,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1156,0.4444444444444444,0.9,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1157,0.4444444444444444,0.8166666666666667,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1158,0.6666666666666666,0.9666666666666668,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1159,0.7777777777777778,0.9666666666666668,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1160,0.5555555555555556,0.4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,0.5555555555555556,0.4666666666666667,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1162,0.5555555555555556,0.9333333333333332,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1163,0.4444444444444444,0.3,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1164,0.3333333333333333,0.3166666666666666,0.521689497716895,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1165,0.4444444444444444,0.4666666666666667,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1166,0.6666666666666666,0.9833333333333332,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1167,0.7777777777777778,0.9666666666666668,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1168,0.5555555555555556,0.8333333333333334,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1169,0.5555555555555556,0.6,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1170,1.0,0.7666666666666667,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1171,0.5555555555555556,0.45,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1172,0.5555555555555556,0.1333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1173,0.6666666666666666,0.95,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1174,0.4444444444444444,0.7333333333333333,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1175,0.5555555555555556,0.0,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1176,0.7777777777777778,0.8333333333333334,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1177,0.4444444444444444,0.5833333333333334,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1178,0.5555555555555556,0.9,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1179,0.4444444444444444,0.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1180,0.4444444444444444,0.0666666666666666,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1181,0.6666666666666666,0.6833333333333333,0.6666666666666666,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1182,0.7777777777777778,0.9666666666666668,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1183,1.0,0.7666666666666667,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1184,0.4444444444444444,0.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1185,0.4444444444444444,0.2166666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1186,0.4444444444444444,0.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1187,0.2222222222222222,0.3333333333333333,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1188,0.7777777777777778,0.75,0.6666666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1189,0.6666666666666666,0.8666666666666667,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1190,0.6666666666666666,0.8166666666666667,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1191,0.3333333333333333,0.4166666666666667,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1192,0.7777777777777778,0.8333333333333334,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1193,0.4444444444444444,0.7333333333333333,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1194,0.5555555555555556,0.8166666666666667,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1195,0.5555555555555556,0.3166666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1196,0.5555555555555556,0.9166666666666666,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1197,0.6666666666666666,0.9333333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1198,0.6666666666666666,0.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1199,0.6666666666666666,0.85,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1200,0.3333333333333333,0.4833333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1201,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1202,0.6666666666666666,0.8,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1203,0.4444444444444444,0.7833333333333333,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1204,0.6666666666666666,0.85,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1205,0.4444444444444444,0.4166666666666667,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1206,0.6666666666666666,0.6833333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1207,0.3333333333333333,0.2666666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1208,0.5555555555555556,0.8833333333333333,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1209,0.4444444444444444,0.5,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1210,0.7777777777777778,0.9333333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1211,0.5555555555555556,0.7,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1212,0.7777777777777778,0.9166666666666666,0.6666666666666666,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1213,0.3333333333333333,0.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1214,0.3333333333333333,0.85,0.521689497716895,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1215,0.4444444444444444,0.2,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1216,0.4444444444444444,0.2666666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1217,0.5555555555555556,0.4666666666666667,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1218,0.7777777777777778,0.9833333333333332,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1219,0.3333333333333333,0.0,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1220,0.5555555555555556,0.35,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1221,0.4444444444444444,0.2333333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1222,0.4444444444444444,0.3,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1223,0.5555555555555556,0.0,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1224,0.4444444444444444,0.0166666666666666,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1225,0.6666666666666666,0.9166666666666666,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1226,0.5555555555555556,0.1333333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1227,0.5555555555555556,0.95,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1228,0.4444444444444444,0.9666666666666668,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1229,0.8888888888888888,0.9666666666666668,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1230,0.4444444444444444,0.1666666666666666,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1231,0.4444444444444444,0.45,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1232,0.4444444444444444,0.2,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1233,0.3333333333333333,0.2,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1234,0.4444444444444444,0.15,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1235,0.4444444444444444,0.0,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1236,0.4444444444444444,0.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1237,0.6666666666666666,0.8833333333333333,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1238,0.6666666666666666,0.9166666666666666,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1239,0.5555555555555556,0.9166666666666666,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1240,0.7777777777777778,0.9333333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1241,0.6666666666666666,0.8833333333333333,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1242,0.6666666666666666,0.95,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1243,0.6666666666666666,0.4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,1.0,0.9333333333333332,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1245,0.7777777777777778,0.0,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1246,0.5555555555555556,0.8833333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1247,0.6666666666666666,0.9333333333333332,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1248,0.5555555555555556,0.4333333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1249,0.5555555555555556,0.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1250,0.4444444444444444,0.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1251,0.6666666666666666,0.3,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1252,0.6666666666666666,0.8833333333333333,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1253,0.4444444444444444,0.3,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1254,0.6666666666666666,0.8833333333333333,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1255,0.6666666666666666,0.9,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1256,0.5555555555555556,0.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1257,0.7777777777777778,0.7333333333333333,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1258,0.4444444444444444,0.0,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1259,0.6666666666666666,0.9166666666666666,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1260,0.5555555555555556,0.3166666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1261,0.5555555555555556,0.8166666666666667,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1262,0.4444444444444444,0.1,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1263,0.3333333333333333,0.65,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1264,0.5555555555555556,0.0,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,1
